User,Tweet,Date,Source,Profile Photo
larissaprogh,"RT @tracklist: Tiago Abravanel falou para os brothers que acha que as pessoas que faltam entrar no #BBB22 são Jade Picon, Linn da Quebrada…",Thu Jan 20 03:00:01 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1460609669563658246/9-mAz-rE_normal.jpg
jackcocochanel,@Aguiarthur ADM ME SEGUE ✨✨✨✨✨,Thu Jan 20 02:59:59 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483275166411022340/tIR963rw_normal.jpg
citeibrothers,"@Aguiarthur Adm segue eu e o @ibbbrasil não somos fãs ANTIGOS mas estamos ansiosos pela entrada do Arthur na casa,… https://t.co/HG5WcE5ePz",Thu Jan 20 02:59:58 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1483689388341137409/WUKTtB_o_normal.jpg
raaycomenta,@Aguiarthur Sorteeeee🍀,Thu Jan 20 02:59:51 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483476893873680384/7KH7dpG2_normal.jpg
jackcocochanel,@Aguiarthur ADM ME SEGUE PORFAVOR!!!!!,Thu Jan 20 02:59:50 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483275166411022340/tIR963rw_normal.jpg
oxepedrao,"@Aguiarthur me segue adm
me segue adm
me segue adm
me segue adm",Thu Jan 20 02:59:47 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1481772723479232512/zWKft5RL_normal.jpg
fariawallace2,"RT @brunorahall: a produção: nossa que barulho eh esse

o arthur aguiar com a psicóloga do bbb de madrugada: https://t.co/cT7msMpB2C",Thu Jan 20 02:59:45 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1011415126744993792/einURpw6_normal.jpg
citeibrothers,"@Aguiarthur Adm segue eu e o @ibbbrasil não somos fãs ANTIGOS mas estamos ansiosos pela entrada do Arthur na casa,… https://t.co/9o21hS82pn",Thu Jan 20 02:59:45 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1483689388341137409/WUKTtB_o_normal.jpg
jackcocochanel,@Aguiarthur ME SEGUEEEE! ❤✨,Thu Jan 20 02:59:44 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483275166411022340/tIR963rw_normal.jpg
stylestwalls,@Aguiarthur não vejo a hora do papacito entrar,Thu Jan 20 02:59:44 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1483939931244351490/zAt9Uyel_normal.jpg
