Tweet,Emojis,SentimentML,Alegria,Medo,Neutro,Nojo,Raiva,Tristeza,Alias,Frequencias
"RT @oficialmussi: Click de agora com eles @TiagoAbravanel, @jadepicon, @Aguiarthur, @linndaquebrada, e @PedroScooby. 📸💚 https://t.co/H4NlaA…","{'💚', '📸'}",'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt - 1', 'oficialmussi - 1', 'click - 1', 'de - 1', 'agora - 1', 'com - 1', 'eles - 1', 'tiagoabravanel - 1', 'jadepicon - 1', 'aguiarthur - 1', 'linndaquebrada - 1', 'e - 1', 'pedroscooby - 1', 'https - 1']"
@oficialmussi @TiagoAbravanel @jadepicon @Aguiarthur @linndaquebrada @PedroScooby maravilhoso ele tá.,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['oficialmussi - 1', 'tiagoabravanel - 1', 'jadepicon - 1', 'aguiarthur - 1', 'linndaquebrada - 1', 'pedroscooby - 1', 'maravilhoso - 1', 'ele - 1', 'tá - 1']"
"RT @oficialmussi: Click de agora com eles @TiagoAbravanel, @jadepicon, @Aguiarthur, @linndaquebrada, e @PedroScooby. 📸💚 https://t.co/H4NlaA…","{'💚', '📸'}",'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt - 1', 'oficialmussi - 1', 'click - 1', 'de - 1', 'agora - 1', 'com - 1', 'eles - 1', 'tiagoabravanel - 1', 'jadepicon - 1', 'aguiarthur - 1', 'linndaquebrada - 1', 'e - 1', 'pedroscooby - 1', 'https - 1']"
@Aguiarthur @eternoabrahao Podia me seguir ne adm. Poxa q maldade. 😔,{'😔'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['aguiarthur - 1', 'eternoabrahao - 1', 'podia - 1', 'me - 1', 'seguir - 1', 'ne - 1', 'poxa - 1', 'q - 1', 'maldade - 1']"
RT @Aguiarthur: Um lookzinho branco bem básico ✨ #BBB22 https://t.co/DQf2a7jgAB,{'✨'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt - 1', 'aguiarthur - 1', 'um - 1', 'lookzinho - 1', 'branco - 1', 'bem - 1', 'básico - 1', 'https - 1']"
"RT @YgorFremo: Arthur Aguiar trazendo de volta o gênero stealth

#BBB22 https://t.co/1CaPJtRJzg",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt - 1', 'ygorfremo - 1', 'arthur - 1', 'aguiar - 1', 'trazendo - 1', 'de - 1', 'volta - 1', 'o - 1', 'gênero - 1', 'stealth - 1', 'https - 1']"
RT @Aguiarthur: Um lookzinho branco bem básico ✨ #BBB22 https://t.co/DQf2a7jgAB,{'✨'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt - 1', 'aguiarthur - 1', 'um - 1', 'lookzinho - 1', 'branco - 1', 'bem - 1', 'básico - 1', 'https - 1']"
"RT @smoakesby: eu particularmente não tenho nada contra o arthur aguiar, se a própria corna que é a corna não se incomoda com os chifres eu…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['não - 2', 'se - 2', 'a - 2', 'corna - 2', 'rt - 1', 'smoakesby - 1', 'eu - 1', 'particularmente - 1', 'tenho - 1', 'nada - 1', 'contra - 1', 'o - 1', 'arthur - 1', 'aguiar - 1', 'própria - 1', 'que - 1', 'é - 1', 'incomoda - 1', 'com - 1', 'os - 1', 'chifres - 1']"
"RT @Mfutebolisticos: EU TAVA ESPERANDO ESSA CENA KKKKKKKKKKKKKKKKKKKKKKKKKK

SIMPLESMENTE ARTHUR AGUIAR #BBB22 https://t.co/yCZAYgqx5V",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt - 1', 'mfutebolisticos - 1', 'eu - 1', 'tava - 1', 'esperando - 1', 'essa - 1', 'cena - 1', 'kkkkkkkkkkkkkkkkkkkkkkkkkk - 1', 'simplesmente - 1', 'arthur - 1', 'aguiar - 1', 'https - 1']"
"@lamegoy Mano pior eu q já tive fã clube pro lixo do arthur Aguiar 😂
A vergonha né",{'😂'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['lamegoy - 1', 'mano - 1', 'pior - 1', 'eu - 1', 'q - 1', 'já - 1', 'tive - 1', 'fã - 1', 'clube - 1', 'pro - 1', 'lixo - 1', 'do - 1', 'arthur - 1', 'aguiar - 1', 'a - 1', 'vergonha - 1', 'né - 1']"
@Danyynevess @oficialmussi @TiagoAbravanel @jadepicon @Aguiarthur @linndaquebrada @PedroScooby Segue euuuu 🙏🏻🙏🏻🙏🏻🙏🏻🥷🥷🥷🥷,"{'🙏', '\U0001f977'}",'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['danyynevess - 1', 'oficialmussi - 1', 'tiagoabravanel - 1', 'jadepicon - 1', 'aguiarthur - 1', 'linndaquebrada - 1', 'pedroscooby - 1', 'segue - 1', 'euuuu - 1']"
@Aguiarthur Segue Adm,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['aguiarthur - 1', 'segue - 1', 'adm - 1']"
RT @tracklist: O Arthur Aguiar observando a conversa do grupo pipoca 🕵🏻‍♂️🗣 #BBB22 https://t.co/A01gVZyS2s,{'♂️'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt - 1', 'tracklist - 1', 'o - 1', 'arthur - 1', 'aguiar - 1', 'observando - 1', 'a - 1', 'conversa - 1', 'do - 1', 'grupo - 1', 'pipoca - 1', 'https - 1']"
RT @tracklist: O Arthur Aguiar observando a conversa do grupo pipoca 🕵🏻‍♂️🗣 #BBB22 https://t.co/A01gVZyS2s,{'♂️'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt - 1', 'tracklist - 1', 'o - 1', 'arthur - 1', 'aguiar - 1', 'observando - 1', 'a - 1', 'conversa - 1', 'do - 1', 'grupo - 1', 'pipoca - 1', 'https - 1']"
"RT @oficialmussi: Click de agora com eles @TiagoAbravanel, @jadepicon, @Aguiarthur, @linndaquebrada, e @PedroScooby. 📸💚 https://t.co/H4NlaA…","{'💚', '📸'}",'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt - 1', 'oficialmussi - 1', 'click - 1', 'de - 1', 'agora - 1', 'com - 1', 'eles - 1', 'tiagoabravanel - 1', 'jadepicon - 1', 'aguiarthur - 1', 'linndaquebrada - 1', 'e - 1', 'pedroscooby - 1', 'https - 1']"
"RT @Silva_DG: VEIO AIIIIII!!! Mais uma semana de dancinhas e zoeiras garantidas 👊🏿❤️🎲
Valeu pela parceria, @Aguiarthur ✨
#TeamDouglas #BBB2…","{'👊', '✨', '🎲', '❤️'}",'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt - 1', 'veio - 1', 'aiiiiii - 1', 'mais - 1', 'uma - 1', 'semana - 1', 'de - 1', 'dancinhas - 1', 'e - 1', 'zoeiras - 1', 'garantidas - 1', 'valeu - 1', 'pela - 1', 'parceria - 1', 'aguiarthur - 1', 'teamdouglas - 1']"
"RT @oficialmussi: Click de agora com eles @TiagoAbravanel, @jadepicon, @Aguiarthur, @linndaquebrada, e @PedroScooby. 📸💚 https://t.co/H4NlaA…","{'💚', '📸'}",'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt - 1', 'oficialmussi - 1', 'click - 1', 'de - 1', 'agora - 1', 'com - 1', 'eles - 1', 'tiagoabravanel - 1', 'jadepicon - 1', 'aguiarthur - 1', 'linndaquebrada - 1', 'e - 1', 'pedroscooby - 1', 'https - 1']"
RT @Aguiarthur: ✨💛 https://t.co/GDvSpUknMt,"{'✨', '💛'}",'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt - 1', 'aguiarthur - 1', 'https - 1']"
"Em conversa com Naiara, Arthur Aguiar faz revelações sobre seu casamento: 'o que machucou não foi a traição'… https://t.co/nJOMwJceVZ",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['em - 1', 'conversa - 1', 'com - 1', 'naiara - 1', 'arthur - 1', 'aguiar - 1', 'faz - 1', 'revelações - 1', 'sobre - 1', 'seu - 1', 'casamento - 1', 'o - 1', 'que - 1', 'machucou - 1', 'não - 1', 'foi - 1', 'a - 1', 'https - 1']"
@BarbaraNapolit @oficialmussi @TiagoAbravanel @jadepicon @Aguiarthur @linndaquebrada @PedroScooby Segue ela adm @oficialmussi,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['oficialmussi - 2', 'barbaranapolit - 1', 'tiagoabravanel - 1', 'jadepicon - 1', 'aguiarthur - 1', 'linndaquebrada - 1', 'pedroscooby - 1', 'segue - 1', 'ela - 1', 'adm - 1']"
"RT @pettrova__: Os neurônios de um maconheiro 🍁

Scooby | Jade Picon | Arthur aguiar | bbb22 | pedro scooby | tadeu | Maria |#bbb22 #PedroS…",{'🍁'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['scooby - 2', 'rt - 1', 'os - 1', 'neurônios - 1', 'de - 1', 'um - 1', 'maconheiro - 1', 'jade - 1', 'picon - 1', 'arthur - 1', 'aguiar - 1', 'pedro - 1', 'tadeu - 1', 'maria - 1']"
"RT @smoakesby: eu particularmente não tenho nada contra o arthur aguiar, se a própria corna que é a corna não se incomoda com os chifres eu…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['não - 2', 'se - 2', 'a - 2', 'corna - 2', 'rt - 1', 'smoakesby - 1', 'eu - 1', 'particularmente - 1', 'tenho - 1', 'nada - 1', 'contra - 1', 'o - 1', 'arthur - 1', 'aguiar - 1', 'própria - 1', 'que - 1', 'é - 1', 'incomoda - 1', 'com - 1', 'os - 1', 'chifres - 1']"
"RT @desafetuoso: E o Arthur Aguiar que não moveu um musculo para abraçar a Laís

SIMPLESMENTE O HOMEM MAIS FIEL DA FACE DA TERRA, VICIADO E…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['o - 2', 'da - 2', 'rt - 1', 'desafetuoso - 1', 'e - 1', 'arthur - 1', 'aguiar - 1', 'que - 1', 'não - 1', 'moveu - 1', 'um - 1', 'musculo - 1', 'para - 1', 'abraçar - 1', 'a - 1', 'laís - 1', 'simplesmente - 1', 'homem - 1', 'mais - 1', 'fiel - 1', 'face - 1', 'terra - 1', 'viciado - 1']"
"RT @quem: Ator disse que a empresária não se importaria na época caso ele se saísse com outra mulher, e que eles poderiam até incluir a ter…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['que - 2', 'a - 2', 'se - 2', 'rt - 1', 'quem - 1', 'ator - 1', 'disse - 1', 'empresária - 1', 'não - 1', 'importaria - 1', 'na - 1', 'época - 1', 'caso - 1', 'ele - 1', 'saísse - 1', 'com - 1', 'outra - 1', 'mulher - 1', 'e - 1', 'eles - 1', 'poderiam - 1', 'até - 1', 'incluir - 1']"
RT @tracklist: O Arthur Aguiar observando a conversa do grupo pipoca 🕵🏻‍♂️🗣 #BBB22 https://t.co/A01gVZyS2s,{'♂️'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt - 1', 'tracklist - 1', 'o - 1', 'arthur - 1', 'aguiar - 1', 'observando - 1', 'a - 1', 'conversa - 1', 'do - 1', 'grupo - 1', 'pipoca - 1', 'https - 1']"
"RT @smoakesby: eu particularmente não tenho nada contra o arthur aguiar, se a própria corna que é a corna não se incomoda com os chifres eu…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['não - 2', 'se - 2', 'a - 2', 'corna - 2', 'rt - 1', 'smoakesby - 1', 'eu - 1', 'particularmente - 1', 'tenho - 1', 'nada - 1', 'contra - 1', 'o - 1', 'arthur - 1', 'aguiar - 1', 'própria - 1', 'que - 1', 'é - 1', 'incomoda - 1', 'com - 1', 'os - 1', 'chifres - 1']"
@debcomentss @Aguiarthur @tusiempredm 😩😩😩😩,{'😩'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['debcomentss - 1', 'aguiarthur - 1', 'tusiempredm - 1']"
"RT @desafetuoso: E o Arthur Aguiar que não moveu um musculo para abraçar a Laís

SIMPLESMENTE O HOMEM MAIS FIEL DA FACE DA TERRA, VICIADO E…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['o - 2', 'da - 2', 'rt - 1', 'desafetuoso - 1', 'e - 1', 'arthur - 1', 'aguiar - 1', 'que - 1', 'não - 1', 'moveu - 1', 'um - 1', 'musculo - 1', 'para - 1', 'abraçar - 1', 'a - 1', 'laís - 1', 'simplesmente - 1', 'homem - 1', 'mais - 1', 'fiel - 1', 'face - 1', 'terra - 1', 'viciado - 1']"
📽 • Arthur Aguiar via InstaStories. https://t.co/NirLz0PjNB,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['arthur - 1', 'aguiar - 1', 'via - 1', 'instastories - 1', 'https - 1']"
"RT @YgorFremo: Arthur Aguiar trazendo de volta o gênero stealth

#BBB22 https://t.co/1CaPJtRJzg",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt - 1', 'ygorfremo - 1', 'arthur - 1', 'aguiar - 1', 'trazendo - 1', 'de - 1', 'volta - 1', 'o - 1', 'gênero - 1', 'stealth - 1', 'https - 1']"
"RT @desafetuoso: E o Arthur Aguiar que não moveu um musculo para abraçar a Laís

SIMPLESMENTE O HOMEM MAIS FIEL DA FACE DA TERRA, VICIADO E…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['o - 2', 'da - 2', 'rt - 1', 'desafetuoso - 1', 'e - 1', 'arthur - 1', 'aguiar - 1', 'que - 1', 'não - 1', 'moveu - 1', 'um - 1', 'musculo - 1', 'para - 1', 'abraçar - 1', 'a - 1', 'laís - 1', 'simplesmente - 1', 'homem - 1', 'mais - 1', 'fiel - 1', 'face - 1', 'terra - 1', 'viciado - 1']"
eu vejo arthur Aguiar e broxo na hora,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['eu - 1', 'vejo - 1', 'arthur - 1', 'aguiar - 1', 'e - 1', 'broxo - 1', 'na - 1', 'hora - 1']"
RT @tracklist: O Arthur Aguiar observando a conversa do grupo pipoca 🕵🏻‍♂️🗣 #BBB22 https://t.co/A01gVZyS2s,{'♂️'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt - 1', 'tracklist - 1', 'o - 1', 'arthur - 1', 'aguiar - 1', 'observando - 1', 'a - 1', 'conversa - 1', 'do - 1', 'grupo - 1', 'pipoca - 1', 'https - 1']"
"RT @Aguiarthur: Arthur pra Naiara: “Eu acho incrível a maneira como o Scooby pensa sobre a vida, ele tem muito dessa filosofia de que o que…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['a - 2', 'o - 2', 'rt - 1', 'aguiarthur - 1', 'arthur - 1', 'pra - 1', 'naiara - 1', 'eu - 1', 'acho - 1', 'incrível - 1', 'maneira - 1', 'como - 1', 'scooby - 1', 'pensa - 1', 'sobre - 1', 'vida - 1', 'ele - 1', 'tem - 1', 'muito - 1', 'dessa - 1', 'filosofia - 1', 'de - 1', 'que - 1']"
@sweetarial @Aguiarthur segue aqui adm,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['sweetarial - 1', 'aguiarthur - 1', 'segue - 1', 'aqui - 1', 'adm - 1']"
"@VelameJorge nao eh mesmooo, nao sei se vc ta acompanhando o bbb mas o arthur aguiar faz isso e me da nos nervossss… https://t.co/gu006rNFWQ",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['nao - 2', 'o - 2', 'velamejorge - 1', 'eh - 1', 'mesmooo - 1', 'sei - 1', 'se - 1', 'vc - 1', 'ta - 1', 'acompanhando - 1', 'bbb - 1', 'mas - 1', 'arthur - 1', 'aguiar - 1', 'faz - 1', 'isso - 1', 'e - 1', 'me - 1', 'da - 1', 'nos - 1', 'https - 1']"
"RT @smoakesby: eu particularmente não tenho nada contra o arthur aguiar, se a própria corna que é a corna não se incomoda com os chifres eu…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['não - 2', 'se - 2', 'a - 2', 'corna - 2', 'rt - 1', 'smoakesby - 1', 'eu - 1', 'particularmente - 1', 'tenho - 1', 'nada - 1', 'contra - 1', 'o - 1', 'arthur - 1', 'aguiar - 1', 'própria - 1', 'que - 1', 'é - 1', 'incomoda - 1', 'com - 1', 'os - 1', 'chifres - 1']"
RT @Aguiarthur: Assim de fofoqueiro ouvindo a conversa dos pipocas… #BBB22 https://t.co/gpTKeLcEVT,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt - 1', 'aguiarthur - 1', 'assim - 1', 'de - 1', 'fofoqueiro - 1', 'ouvindo - 1', 'a - 1', 'conversa - 1', 'dos - 1', 'https - 1']"
defendendo arthur aguiar de tudo e de todos pois ele foi apenas vítima de um casamento surpresa,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['de - 3', 'defendendo - 1', 'arthur - 1', 'aguiar - 1', 'tudo - 1', 'e - 1', 'todos - 1', 'pois - 1', 'ele - 1', 'foi - 1', 'apenas - 1', 'vítima - 1', 'um - 1', 'casamento - 1', 'surpresa - 1']"
"RT @oficialmussi: Click de agora com eles @TiagoAbravanel, @jadepicon, @Aguiarthur, @linndaquebrada, e @PedroScooby. 📸💚 https://t.co/H4NlaA…","{'💚', '📸'}",'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt - 1', 'oficialmussi - 1', 'click - 1', 'de - 1', 'agora - 1', 'com - 1', 'eles - 1', 'tiagoabravanel - 1', 'jadepicon - 1', 'aguiarthur - 1', 'linndaquebrada - 1', 'e - 1', 'pedroscooby - 1', 'https - 1']"
@oficialmussi @TiagoAbravanel @jadepicon @Aguiarthur @linndaquebrada @PedroScooby Adm me segue @oficialmussi,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['oficialmussi - 2', 'tiagoabravanel - 1', 'jadepicon - 1', 'aguiarthur - 1', 'linndaquebrada - 1', 'pedroscooby - 1', 'adm - 1', 'me - 1', 'segue - 1']"
@buzzthesizler EU POSTAVA Q AMAVA REBELDES AMAVA O ARTHUR AGUIAR,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['amava - 2', 'buzzthesizler - 1', 'eu - 1', 'postava - 1', 'q - 1', 'rebeldes - 1', 'o - 1', 'arthur - 1', 'aguiar - 1']"
"RT @oficialmussi: Click de agora com eles @TiagoAbravanel, @jadepicon, @Aguiarthur, @linndaquebrada, e @PedroScooby. 📸💚 https://t.co/H4NlaA…","{'💚', '📸'}",'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt - 1', 'oficialmussi - 1', 'click - 1', 'de - 1', 'agora - 1', 'com - 1', 'eles - 1', 'tiagoabravanel - 1', 'jadepicon - 1', 'aguiarthur - 1', 'linndaquebrada - 1', 'e - 1', 'pedroscooby - 1', 'https - 1']"
RT @IsaPaolii: arthur aguiar vai manipular todos nós tenho certeza. é só cantar um rebeldes que eu já faço multirao pra ele ficar #BBB22,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt - 1', 'isapaolii - 1', 'arthur - 1', 'aguiar - 1', 'vai - 1', 'manipular - 1', 'todos - 1', 'nós - 1', 'tenho - 1', 'certeza - 1', 'é - 1', 'só - 1', 'cantar - 1', 'um - 1', 'rebeldes - 1', 'que - 1', 'eu - 1', 'já - 1', 'faço - 1', 'multirao - 1', 'pra - 1', 'ele - 1', 'ficar - 1']"
"RT @YgorFremo: Arthur Aguiar trazendo de volta o gênero stealth

#BBB22 https://t.co/1CaPJtRJzg",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt - 1', 'ygorfremo - 1', 'arthur - 1', 'aguiar - 1', 'trazendo - 1', 'de - 1', 'volta - 1', 'o - 1', 'gênero - 1', 'stealth - 1', 'https - 1']"
RT @tracklist: O Arthur Aguiar observando a conversa do grupo pipoca 🕵🏻‍♂️🗣 #BBB22 https://t.co/A01gVZyS2s,{'♂️'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt - 1', 'tracklist - 1', 'o - 1', 'arthur - 1', 'aguiar - 1', 'observando - 1', 'a - 1', 'conversa - 1', 'do - 1', 'grupo - 1', 'pipoca - 1', 'https - 1']"
RT @brasiIdofuturo: douglas e maria flor dançando up da cardi b maior que a carreira do arthur aguiar https://t.co/obTfUSXNuw,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt - 1', 'brasiidofuturo - 1', 'douglas - 1', 'e - 1', 'maria - 1', 'flor - 1', 'dançando - 1', 'up - 1', 'da - 1', 'cardi - 1', 'b - 1', 'maior - 1', 'que - 1', 'a - 1', 'carreira - 1', 'do - 1', 'arthur - 1', 'aguiar - 1', 'https - 1']"
RT @Aguiarthur: ✨💛 https://t.co/GDvSpUknMt,"{'✨', '💛'}",'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt - 1', 'aguiarthur - 1', 'https - 1']"
@oficialmussi @TiagoAbravanel @jadepicon @Aguiarthur @linndaquebrada @PedroScooby somente #eles,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['oficialmussi - 1', 'tiagoabravanel - 1', 'jadepicon - 1', 'aguiarthur - 1', 'linndaquebrada - 1', 'pedroscooby - 1', 'somente - 1', 'eles - 1']"
"RT @YgorFremo: Arthur Aguiar trazendo de volta o gênero stealth

#BBB22 https://t.co/1CaPJtRJzg",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt - 1', 'ygorfremo - 1', 'arthur - 1', 'aguiar - 1', 'trazendo - 1', 'de - 1', 'volta - 1', 'o - 1', 'gênero - 1', 'stealth - 1', 'https - 1']"
@oficialmussi @TiagoAbravanel @jadepicon @Aguiarthur @linndaquebrada @PedroScooby Lindos,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['oficialmussi - 1', 'tiagoabravanel - 1', 'jadepicon - 1', 'aguiarthur - 1', 'linndaquebrada - 1', 'pedroscooby - 1', 'lindos - 1']"
"@Aguiarthur Acho que esqueceram de avisar pra ele que lá tem ferro e tábua, para da uma esticada na roupa né? Kkkkk… https://t.co/Vh1y2a3Wcx",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['que - 2', 'aguiarthur - 1', 'acho - 1', 'esqueceram - 1', 'de - 1', 'avisar - 1', 'pra - 1', 'ele - 1', 'lá - 1', 'tem - 1', 'ferro - 1', 'e - 1', 'tábua - 1', 'para - 1', 'da - 1', 'uma - 1', 'esticada - 1', 'na - 1', 'roupa - 1', 'né - 1', 'https - 1']"
"RT @smoakesby: eu particularmente não tenho nada contra o arthur aguiar, se a própria corna que é a corna não se incomoda com os chifres eu…",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['não - 2', 'se - 2', 'a - 2', 'corna - 2', 'rt - 1', 'smoakesby - 1', 'eu - 1', 'particularmente - 1', 'tenho - 1', 'nada - 1', 'contra - 1', 'o - 1', 'arthur - 1', 'aguiar - 1', 'própria - 1', 'que - 1', 'é - 1', 'incomoda - 1', 'com - 1', 'os - 1', 'chifres - 1']"
"@oficialmussi @TiagoAbravanel @jadepicon @Aguiarthur @linndaquebrada @PedroScooby Me segue ADM 🤯, ahhhhhh q raivaaaaaaaa",{'🤯'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['oficialmussi - 1', 'tiagoabravanel - 1', 'jadepicon - 1', 'aguiarthur - 1', 'linndaquebrada - 1', 'pedroscooby - 1', 'me - 1', 'segue - 1', 'adm - 1', 'ahhhhhh - 1', 'q - 1', 'raivaaaaaaaa - 1']"
@Aguiarthur Me segue adm! https://t.co/ysVamOAbY3,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['aguiarthur - 1', 'me - 1', 'segue - 1', 'adm - 1', 'https - 1']"
"RT @gratidaorafa: me sentindo completamente manipulado por arthur aguiar, agora eu entendo a maira #BBB22",set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt - 1', 'gratidaorafa - 1', 'me - 1', 'sentindo - 1', 'completamente - 1', 'manipulado - 1', 'por - 1', 'arthur - 1', 'aguiar - 1', 'agora - 1', 'eu - 1', 'entendo - 1', 'a - 1', 'maira - 1']"
RT @tracklist: O Arthur Aguiar observando a conversa do grupo pipoca 🕵🏻‍♂️🗣 #BBB22 https://t.co/A01gVZyS2s,{'♂️'},'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt - 1', 'tracklist - 1', 'o - 1', 'arthur - 1', 'aguiar - 1', 'observando - 1', 'a - 1', 'conversa - 1', 'do - 1', 'grupo - 1', 'pipoca - 1', 'https - 1']"
"RT @oficialmussi: Click de agora com eles @TiagoAbravanel, @jadepicon, @Aguiarthur, @linndaquebrada, e @PedroScooby. 📸💚 https://t.co/H4NlaA…","{'💚', '📸'}",'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt - 1', 'oficialmussi - 1', 'click - 1', 'de - 1', 'agora - 1', 'com - 1', 'eles - 1', 'tiagoabravanel - 1', 'jadepicon - 1', 'aguiarthur - 1', 'linndaquebrada - 1', 'e - 1', 'pedroscooby - 1', 'https - 1']"
@verstapetista @MahomisClubista Quando é o arthur aguiar vocês condenam! chega desse preconceito com os homens,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['verstapetista - 1', 'mahomisclubista - 1', 'quando - 1', 'é - 1', 'o - 1', 'arthur - 1', 'aguiar - 1', 'vocês - 1', 'condenam - 1', 'chega - 1', 'desse - 1', 'preconceito - 1', 'com - 1', 'os - 1', 'homens - 1']"
RT @Aguiarthur: ✨💛 https://t.co/GDvSpUknMt,"{'✨', '💛'}",'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['rt - 1', 'aguiarthur - 1', 'https - 1']"
RT @danieltuita: graças ao confinamento do hotel devido a covid 19 arthur aguiar bate recorde de tempo de fidelidade,set(),'alegria',[0.5],[0.01],[0.32],[0.0],[0.16],[0.01],[0.0],"['de - 2', 'rt - 1', 'danieltuita - 1', 'graças - 1', 'ao - 1', 'confinamento - 1', 'do - 1', 'hotel - 1', 'devido - 1', 'a - 1', 'covid - 1', 'arthur - 1', 'aguiar - 1', 'bate - 1', 'recorde - 1', 'tempo - 1', 'fidelidade - 1']"
