User,Tweet,Date,Source,Profile Photo
LetciaLuna10,@Aguiarthur @Silva_DG Eu apostei pra ele ganhar o lider 😭 sera que eles vao fazer a prova hj?,Fri Jan 21 11:28:30 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1470932003512102912/fzdHnGRv_normal.jpg
defluar,RT @deresperes: fã do arthur aguiar desde que ele fez rebelde e nada vai me fazer mudar isso,Fri Jan 21 11:28:30 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1484234824223240192/MMkWrIDx_normal.jpg
CarllaRochele,"RT @smoakesby: eu particularmente não tenho nada contra o arthur aguiar, se a própria corna que é a corna não se incomoda com os chifres eu…",Fri Jan 21 11:28:29 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1472748553932087296/nSf4QxpC_normal.jpg
jessicakav,"RT @pedrohosken: Vendo gente comentando “nossa, mas como o Arthur Aguiar é organizado, olha ele já arrumando tudo no quarto”. 

Um homem qu…",Fri Jan 21 11:28:28 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1482435977008267264/K8StC-YM_normal.jpg
mxrwlars,RT @lucasvivot: 10 minutos e o arthur aguiar não pegou ninguém.............. um novo homem?,Fri Jan 21 11:28:26 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1442206288906121219/fGBnzLj4_normal.jpg
lugerluna,"RT @smoakesby: eu particularmente não tenho nada contra o arthur aguiar, se a própria corna que é a corna não se incomoda com os chifres eu…",Fri Jan 21 11:28:24 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1478362546583359495/NuE1lkJC_normal.jpg
srtacarolina_,"RT @smoakesby: eu particularmente não tenho nada contra o arthur aguiar, se a própria corna que é a corna não se incomoda com os chifres eu…",Fri Jan 21 11:28:21 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1419339338673016837/xeDtFmE3_normal.jpg
CAASANTOS,"RT @desafetuoso: E o Arthur Aguiar que não moveu um musculo para abraçar a Laís

SIMPLESMENTE O HOMEM MAIS FIEL DA FACE DA TERRA, VICIADO E…",Fri Jan 21 11:28:21 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1458382431359275008/eZbg1XN-_normal.jpg
adlerlps,Arthur Aguiar não me processe pfv https://t.co/xUuifQm60v,Fri Jan 21 11:28:20 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1483719887704965121/YKJnXe7X_normal.jpg
Anna83033567,"RT @pettrova__: Os neurônios de um maconheiro 🍁

Scooby | Jade Picon | Arthur aguiar | bbb22 | pedro scooby | tadeu | Maria |#bbb22 #PedroS…",Fri Jan 21 11:28:19 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1484485266677112834/VhlMsJII_normal.jpg
LOVELUCIF3R,"RT @smoakesby: eu particularmente não tenho nada contra o arthur aguiar, se a própria corna que é a corna não se incomoda com os chifres eu…",Fri Jan 21 11:28:16 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1477869681344081922/bNeinMKG_normal.png
Joice21909666,RT @crisayonara: simplesmente arthur aguiar #bbb22 https://t.co/U1hcvnLgTW,Fri Jan 21 11:28:15 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1472565162783784969/Y0XqlvRL_normal.jpg
ohnogirl_,"RT @smoakesby: eu particularmente não tenho nada contra o arthur aguiar, se a própria corna que é a corna não se incomoda com os chifres eu…",Fri Jan 21 11:28:14 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1444522183225757697/p2MmJTKP_normal.jpg
itskarinakelli,"RT @smoakesby: eu particularmente não tenho nada contra o arthur aguiar, se a própria corna que é a corna não se incomoda com os chifres eu…",Fri Jan 21 11:28:10 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1484190211328282628/y_O543bo_normal.jpg
paolareix,"RT @desafetuoso: E o Arthur Aguiar que não moveu um musculo para abraçar a Laís

SIMPLESMENTE O HOMEM MAIS FIEL DA FACE DA TERRA, VICIADO E…",Fri Jan 21 11:28:06 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1472899428411396101/TDwaWRrV_normal.jpg
sekishikis,RT @justonemarysue: Arthur Aguiar construindo a narrativa de seu arco de redenção,Fri Jan 21 11:28:04 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1480154969462476800/MN4J73Qm_normal.jpg
briellear,RT @updatechartuc: E essa reação da Jade Picon quando ouviu o Arthur Aguiar dizer que é casado? 👀 #BBB22 https://t.co/mAiKATxGJC,Fri Jan 21 11:27:59 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1484489488109907968/KnA8dj14_normal.jpg
