User,Tweet,Date,Source,Profile Photo
Wilson52008027,@bloodluar @MicaelOficial @Aguiarthur Retweetar a última postagem do Arthur bora junto?,Wed Jan 19 14:17:14 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483794889292791814/ihI3wl1i_normal.jpg
Wilson52008027,@emellysabrinaa @MicaelOficial @kxtuitta @Aguiarthur Retweetar a última postagem do Arthur bora junto?,Wed Jan 19 14:16:57 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483794889292791814/ihI3wl1i_normal.jpg
Wilson52008027,@beerdrews @MicaelOficial @Aguiarthur Retweetar a última postagem do Arthur bora junto?,Wed Jan 19 14:16:37 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483794889292791814/ihI3wl1i_normal.jpg
Wilson52008027,@anatuitx @MicaelOficial @Aguiarthur Retweetar a última postagem do Arthur bora junto?,Wed Jan 19 14:16:23 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483794889292791814/ihI3wl1i_normal.jpg
Wilson52008027,@rebelokinha @MicaelOficial @Aguiarthur Retweetar a última postagem do Arthur bora junto?,Wed Jan 19 14:16:07 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483794889292791814/ihI3wl1i_normal.jpg
ellenzinhagk,"RT @Aguiarthur: DEMOROU, mas chegamos! 
Queremos nos desculpar aos fãs que esperaram muito por atualizações, estávamos passando por mudança…",Wed Jan 19 14:15:50 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483500536527740930/N2NpCVQA_normal.jpg
Wilson52008027,"RT @rebelokinha: @MicaelOficial @Aguiarthur Meu ThurMic lindo, cheiroso e intocável desde sempre.
#TeamArthurAguiar #BBB22  https://t.co/Mq…",Wed Jan 19 14:15:47 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483794889292791814/ihI3wl1i_normal.jpg
ellenzinhagk,@Aguiarthur ansiosa pra ver ele lá ✨❤️,Wed Jan 19 14:15:38 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483500536527740930/N2NpCVQA_normal.jpg
Alice_902162,@armandomarcos @bbb @tadeuschmidt @Naiarazevedo @TiagoAbravanel @eusouoeli @eslomarques @LucasBissoli_ @Aguiarthur… https://t.co/ingp0CLUlk,Wed Jan 19 14:14:35 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1483252041493491720/__l8Zfgr_normal.jpg
DessaLacradora,"RT @Aguiarthur: DEMOROU, mas chegamos! 
Queremos nos desculpar aos fãs que esperaram muito por atualizações, estávamos passando por mudança…",Wed Jan 19 14:14:05 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1459403426429870080/WTcbRV3l_normal.jpg
ellenzinhagk,@Aguiarthur segue aqui adm? ❤️,Wed Jan 19 14:13:52 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1483500536527740930/N2NpCVQA_normal.jpg
TeamCancelado,"RT @Aguiarthur: DEMOROU, mas chegamos! 
Queremos nos desculpar aos fãs que esperaram muito por atualizações, estávamos passando por mudança…",Wed Jan 19 14:13:45 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1480725758511304709/4nDATSoZ_normal.jpg
